CustomerID,Recency,Frequency,Monetary,Cluster
16146,156,3,734.1299999999999,1
16147,133,1,374.99999999999994,0
16148,295,1,76.32000000000001,1
16149,4,2,280.52000000000004,0
16150,42,5,2053.02,0
16152,268,1,1829.0399999999997,1
16153,49,5,1824.23,0
16156,8,9,3122.04,0
16157,15,3,656.6899999999999,0
16159,281,1,348.2000000000001,1
16160,64,2,1025.44,0
16161,1,19,5575.5599999999995,0
16162,251,1,37.4,1
16163,231,2,856.6000000000001,1
16164,16,3,822.48,0
16168,10,27,3787.6000000000004,0
16169,7,4,1822.9700000000003,0
16170,50,6,1885.0500000000004,0
16171,58,1,73.19999999999999,0
16172,94,5,1140.2100000000003,0
16173,15,6,1418.3200000000002,0
16174,125,3,1009.55,0
16175,93,4,1037.5900000000001,0
16177,49,1,331.95,0
16178,137,1,197.9,0
16179,60,1,215.83,0
16180,99,8,10254.18,0
16181,72,1,305.5400000000001,0
16182,71,4,6617.65,0
16183,66,1,338.7100000000001,0
16184,63,6,1158.79,0
16185,16,2,529.4100000000001,0
16186,22,12,4006.9400000000005,0
16187,31,15,6911.4400000000005,0
16188,44,4,981.86,0
16189,15,2,215.47999999999996,0
16190,39,1,215.08,0
16191,2,13,5180.52,0
16193,236,1,314.45000000000005,1
16198,74,1,400.681,0
16200,3,2,1080.62,0
16201,2,4,1863.4700000000003,0
16202,360,1,365.27,1
16203,58,4,592.9,0
16204,22,1,405.71,0
16205,30,4,761.38,0
16206,54,4,537.0600000000001,0
16207,24,1,394.38,0
16208,44,2,664.26,0
16209,88,5,2262.6199999999994,0
16210,1,18,21086.300000000003,0
16211,88,1,547.0200000000001,0
16212,18,2,690.3399999999999,0
16213,78,1,159.0,0
16214,170,3,1062.75,1
16215,80,1,242.35000000000002,0
16216,266,1,914.9299999999998,1
16217,234,2,304.25000000000006,1
16218,29,7,3084.6800000000003,0
16221,36,3,864.86,0
16222,317,1,846.72,1
16224,56,4,1295.3,0
16225,44,5,1096.3200000000002,0
16226,202,3,255.12,1
16227,224,1,314.22,1
16229,86,2,1010.5999999999998,0
16230,189,2,542.03,1
16232,43,4,990.8799999999999,0
16233,70,3,536.68,0
16235,40,5,867.3099999999998,0
16236,77,1,432.19999999999993,0
16239,56,2,414.2,0
16240,23,2,3718.8,0
16241,9,13,2607.8700000000003,0
16242,7,7,3603.21,0
16243,33,2,409.1,0
16244,211,2,1522.7500000000002,1
16245,23,3,1413.66,0
16247,169,1,114.56,1
16248,61,1,152.94000000000003,0
16249,52,5,1800.0700000000002,0
16250,260,2,389.44000000000005,1
16253,66,2,3683.86,0
16255,16,8,2619.91,0
16256,266,1,752.4300000000002,1
16257,176,1,46.95,1
16258,44,5,5203.510000000001,0
16260,50,1,1035.45,0
16261,16,4,746.83,0
16265,8,9,5447.0,0
16266,73,7,861.89,0
16268,70,2,667.6500000000001,0
16270,352,1,1141.2399999999996,1
16271,2,5,1429.2400000000002,0
16272,116,1,411.7,0
16274,372,1,357.94999999999993,1
16275,196,1,559.87,1
16276,176,1,810.6,1
16278,99,1,566.38,0
16279,20,3,1509.5800000000002,0
16281,71,1,2062.0600000000004,0
16282,339,1,168.3,1
16283,5,5,1570.81,0
16284,30,2,823.97,0
16287,169,1,142.5,1
16292,121,1,302.25,0
16293,21,10,2248.99,0
16295,9,4,1328.5500000000004,0
16297,268,1,301.90000000000003,1
16298,22,3,598.1999999999999,0
16302,126,1,233.22,0
16303,25,3,5360.630000000001,0
16305,138,1,361.21999999999986,1
16306,213,6,632.27,1
16308,37,4,2560.0,0
16309,105,2,706.57,0
16311,17,2,616.26,0
16313,2,2,274.15000000000003,0
16315,330,1,226.37,1
16316,63,8,2938.91,0
16317,119,3,1341.65,0
16318,34,1,328.15,0
16319,217,1,404.40000000000003,1
16320,171,2,1038.46,1
16321,71,5,373.6500000000001,0
16322,0,2,326.74999999999994,0
16323,195,1,207.50000000000003,1
16324,127,3,428.67999999999995,0
16325,46,3,594.24,0
16326,5,14,3110.96,0
16327,13,6,3844.22,0
16330,17,3,251.91,0
16332,27,7,1593.2,0
16333,7,22,26626.8,0
16337,36,1,151.05,0
16338,156,1,214.8,1
16339,283,1,109.95000000000002,1
16340,106,1,549.07,0
16341,24,4,1971.8700000000001,0
16342,74,4,322.41,0
16343,15,2,370.47999999999996,0
16344,157,1,101.10000000000001,1
16345,43,1,575.4100000000001,0
16347,10,2,887.6500000000001,0
16348,31,7,1469.45,0
16349,290,1,53.5,1
16350,20,4,1116.47,0
16351,332,1,153.9,1
16352,17,2,494.44,0
16353,3,23,6675.710000000001,0
16354,62,2,395.8,0
16356,197,3,211.77,1
16357,32,3,658.88,0
16358,0,4,2027.5,0
16359,6,9,1750.9200000000003,0
16360,4,6,3512.5299999999997,0
16361,9,4,896.6600000000001,0
16362,31,5,734.77,0
16363,52,1,109.36000000000001,0
16364,11,2,707.0399999999998,0
16365,17,9,1540.42,0
16366,18,1,327.3,0
16367,36,2,804.49,0
16368,1,2,497.42999999999995,0
16369,17,3,1553.66,0
16370,81,4,1320.56,0
16372,32,2,367.92999999999995,0
16374,65,2,473.03,0
16376,8,2,987.01,0
16377,266,1,676.2,1
16378,246,3,362.9500000000001,1
16379,3,4,2157.4000000000005,0
16380,60,1,1780.59,0
16383,74,2,668.3599999999998,0
16384,89,2,584.5,0
16385,59,3,555.89,0
16386,28,2,317.2,0
16387,322,1,94.36,1
16389,52,4,1382.07,0
16392,269,1,221.18999999999997,1
16393,1,13,3046.21,0
16394,56,5,1555.3400000000001,0
16395,60,5,1486.9,0
16398,153,2,1705.8,1
16399,18,2,408.57,0
16400,94,1,303.93,0
16401,0,12,4098.32,0
16402,264,2,299.6,1
16403,311,1,177.5,1
16404,69,1,443.05000000000007,0
16405,301,2,167.25,1
16406,18,1,163.07,0
16407,12,10,2126.9300000000003,0
16409,35,5,2028.88,0
16411,18,2,214.64999999999998,0
16412,53,1,151.83,0
16413,56,1,262.2,0
16414,21,2,126.25,0
16415,43,1,210.34999999999997,0
16416,26,3,1051.4,0
16418,44,3,675.2700000000002,0
16419,112,6,972.23,0
16422,16,51,34684.4,2
16423,24,1,346.12,0
16424,190,1,133.56,1
16425,301,1,302.69999999999993,1
16426,1,10,1908.25,0
16427,262,2,241.06,1
16429,105,1,284.55,0
16430,56,1,300.84999999999997,0
16431,212,3,642.8100000000001,1
16432,63,1,287.4,0
16433,27,1,184.26000000000002,0
16434,28,7,1522.2500000000002,0
16438,5,5,798.35,0
16440,7,5,3640.6699999999996,0
16441,66,2,381.2,0
16442,1,3,616.79,0
16444,45,4,654.6700000000001,0
16445,33,1,230.51000000000002,0
16446,0,2,168472.5,2
16447,135,1,259.01,0
16448,197,1,188.89000000000001,1
16449,197,2,707.69,1
16450,149,1,311.92,1
16451,87,1,266.97,0
16454,44,2,6.9,0
16455,63,7,1841.1800000000003,0
16456,98,5,2158.3700000000003,0
16457,217,1,208.35999999999999,1
16458,2,18,3482.7400000000007,0
16460,27,3,814.72,0
16461,177,1,151.41999999999996,1
16462,73,3,136.0,0
16463,20,4,1422.4,0
16464,19,3,1314.68,0
16466,33,7,1603.46,0
16468,73,1,74.9,0
16469,23,4,650.4300000000001,0
16470,51,4,762.39,0
16471,274,1,223.95,1
16473,164,3,316.11,1
16474,6,7,1871.5,0
16475,87,4,544.3,0
16477,63,7,2494.46,0
16478,24,3,331.0,0
16479,9,2,300.8299999999999,0
16480,75,1,769.29,0
16482,15,1,220.62,0
16483,191,1,139.35,1
16484,173,2,404.30000000000007,1
16485,76,1,363.65,0
16488,32,3,498.79999999999995,0
16491,46,1,731.5,0
16493,79,4,1351.63,0
16494,296,1,826.5299999999999,1
16495,2,3,684.41,0
16496,8,3,1599.52,0
16497,49,6,2965.69,0
16498,160,2,100.97000000000001,1
16499,359,2,365.45000000000005,1
16500,4,6,400.86,0
16503,106,4,1431.9299999999998,0
16504,24,1,484.38000000000005,0
16505,31,1,777.6,0
16506,19,2,90.30000000000001,0
16509,296,1,363.70000000000005,1
16510,371,1,248.10000000000002,1
16511,21,3,950.26,0
16513,4,4,874.5899999999999,0
16515,51,5,1627.13,0
16516,29,1,101.7,0
16517,276,1,162.70000000000005,1
16518,60,2,484.32000000000005,0
16519,24,2,215.08,0
16520,185,3,1046.57,1
16523,1,21,9418.470000000001,0
16525,1,26,13027.45,0
16526,171,1,290.35999999999996,1
16527,80,1,228.06000000000003,0
16528,3,1,244.41000000000003,0
16529,189,1,455.25,1
16531,21,7,1244.59,0
16532,17,3,6748.8,0
16533,18,3,1095.5600000000002,0
16535,4,1,593.75,0
16536,109,1,548.97,0
16539,2,4,1388.81,0
16542,53,1,119.62,0
16545,164,1,339.3,1
16546,290,2,787.15,1
16549,9,10,4154.639999999999,0
16550,108,5,2298.97,0
16551,95,3,922.12,0
16552,242,2,379.73,1
16553,162,12,5719.82,0
16554,41,3,837.0999999999999,0
16555,34,2,285.89,0
16556,66,7,3313.79,0
16557,23,2,281.84999999999997,0
16558,0,20,8338.490000000002,0
16560,26,2,841.4100000000001,0
16561,5,2,511.12000000000006,0
16563,53,1,1077.74,0
16565,363,1,173.7,1
16566,14,5,614.6600000000001,0
16567,193,2,865.5999999999999,1
16569,2,1,124.2,0
16570,14,10,3738.4,0
16571,26,3,1421.69,0
16572,126,3,1009.6,0
16573,84,2,663.61,0
16574,70,1,451.43999999999994,0
16581,182,1,105.84,1
16582,112,1,313.61999999999995,0
16583,373,1,233.45000000000002,1
16584,79,2,936.0799999999998,0
16586,248,1,463.95,1
16587,231,1,225.14999999999995,1
16589,70,3,459.24,0
16591,68,1,213.5,0
16592,3,16,4113.68,0
16593,50,3,330.03000000000003,0
16594,74,1,181.09,0
16595,60,1,360.15999999999997,0
16596,15,2,250.14999999999998,0
16597,3,1,90.04000000000002,0
16598,285,1,145.05,1
16600,3,6,813.5199999999999,0
16601,40,1,244.79999999999995,0
16602,35,1,528.0799999999999,0
16603,74,2,482.47,0
16607,17,14,3347.71,0
16609,14,7,5493.460000000001,0
16610,218,1,75.66,1
16611,185,1,129.49,1
16612,32,4,1187.6599999999999,0
16613,69,1,618.5900000000001,0
16614,182,1,506.19,1
16616,14,2,500.42,0
16617,235,1,151.85000000000002,1
16618,30,5,2647.5899999999997,0
16619,263,1,226.21,1
16620,3,2,178.96,0
16621,51,4,813.4800000000001,0
16623,245,1,129.45,1
16624,80,2,810.5699999999999,0
16625,274,1,333.08,1
16626,0,17,4413.1,0
16627,78,1,322.80000000000007,0
16628,29,5,2188.05,0
16629,73,2,417.73,0
16633,16,6,2883.1000000000004,0
16634,222,2,217.9,1
16637,31,4,1154.4700000000003,0
16638,22,10,1680.72,0
16639,30,3,1257.51,0
16641,105,1,231.10000000000002,0
16642,4,2,688.33,0
16643,245,1,487.51,1
16644,177,2,833.78,1
16647,169,2,214.06,1
16648,42,1,290.65999999999997,0
16650,71,1,518.4200000000001,0
16652,58,7,6773.97,0
16653,15,2,1212.6600000000003,0
16654,140,4,601.2699999999999,0
16655,17,6,3794.5200000000004,0
16656,21,15,8625.800000000001,0
16657,9,4,933.6199999999999,0
16658,367,1,123.24,1
16659,188,1,39.12,1
16660,15,4,1267.65,0
16665,361,1,135.39999999999998,1
16666,18,1,118.97999999999999,0
16667,67,2,570.13,0
16668,14,6,306.71999999999997,0
16669,23,3,1374.87,0
16670,16,11,4095.9,0
16671,27,3,1692.27,0
16672,1,20,8134.94,0
16674,54,2,319.60999999999996,0
16676,33,4,1592.12,0
16678,2,12,3109.99,0
16679,365,1,129.75,1
16680,42,1,183.7,0
16681,72,6,1770.3400000000001,0
16682,4,5,1028.0,0
16684,3,28,66653.56,2
16685,60,2,324.24,0
16686,46,7,3062.83,0
16688,0,4,1260.86,0
16689,75,2,422.59999999999997,0
16690,71,2,225.57999999999998,0
16692,255,2,1276.0,1
16693,68,2,482.01,0
16696,134,4,657.9,0
16697,240,1,112.75000000000001,1
16698,226,2,1998.0,1
16700,8,13,5076.550000000001,0
16701,8,13,5398.299999999999,0
16705,0,20,14034.990000000002,0
16706,36,3,531.3499999999999,0
16708,45,1,656.6300000000001,0
16709,84,5,3029.8700000000003,0
16710,18,10,2483.04,0
16711,2,5,1651.03,0
16712,8,11,3645.4300000000003,0
16713,18,15,6923.13,0
16714,218,3,1161.53,1
16715,77,1,301.71999999999997,0
16716,266,2,901.2,1
16717,23,6,3858.38,0
16718,368,1,623.7500000000002,1
16719,14,7,1790.42,0
16720,25,1,155.24,0
16721,261,1,292.46999999999997,1
16722,16,13,4730.8099999999995,0
16723,90,2,589.15,0
16725,301,7,781.02,1
16726,25,5,1382.02,0
16727,363,1,272.81999999999994,1
16728,45,4,1054.67,0
16729,37,21,7239.92,0
16730,51,3,743.11,0
16732,31,1,603.7499999999999,0
16734,51,3,650.51,0
16735,78,5,2300.56,0
16737,52,1,417.6,0
16738,297,1,3.75,1
16739,176,1,323.00000000000006,1
16742,46,1,464.9,0
16743,28,7,2238.09,0
16744,10,7,1304.76,0
16745,86,17,7194.3,0
16746,4,18,6697.66,0
16747,37,2,836.06,0
16748,17,5,1515.8999999999999,0
16750,44,5,623.9300000000001,0
16751,30,1,1764.7199999999998,0
16752,372,1,207.5,1
16753,57,1,223.92,0
16754,371,1,2002.4,1
16755,113,3,1496.83,0
16756,214,1,239.40000000000003,1
16757,318,1,106.83,1
16758,64,1,369.34,0
16759,7,3,789.79,0
16761,96,1,316.62,0
16762,19,3,1501.3799999999999,0
16763,198,1,611.8500000000001,1
16764,3,13,2799.25,0
16765,293,1,34.0,1
16766,272,2,1145.5999999999997,1
16767,30,11,5580.6,0
16768,47,3,478.0899999999999,0
16769,259,1,380.39,1
16770,57,5,770.1,0
16771,32,5,2246.8100000000004,0
16773,56,1,171.58999999999997,0
16774,67,4,661.52,0
16775,9,11,1695.6599999999999,0
16776,59,1,388.28000000000003,0
16777,79,2,226.35000000000002,0
16778,73,2,245.94,0
16779,1,22,10629.720000000001,0
16780,99,2,425.19,0
16781,371,1,311.25,1
16782,9,13,2279.9,0
16784,19,1,107.6,0
16788,122,2,597.4799999999999,0
16789,7,1,80.8,0
16790,3,6,1545.6200000000001,0
16791,28,7,1721.7799999999997,0
16792,281,2,110.37999999999998,1
16793,56,1,243.84,0
16794,0,10,1222.7099999999998,0
16795,364,1,414.87999999999994,1
16796,88,1,305.61999999999995,0
16800,10,1,1201.4899999999998,0
16801,162,4,1619.7299999999998,1
16803,64,1,332.3,0
16804,22,3,536.99,0
16805,173,2,460.5899999999999,1
16806,102,4,801.4900000000001,0
16807,142,3,1121.59,0
16808,98,2,288.42,0
16809,22,5,914.69,0
16810,191,1,309.53999999999996,1
16811,4,2,547.0699999999999,0
16812,360,1,479.3500000000001,1
16813,7,10,1692.98,0
16814,13,21,6509.1,0
16816,102,4,417.06000000000006,0
16817,2,9,1604.75,0
16818,10,11,3349.57,0
16820,95,1,497.61,0
16823,226,1,358.37999999999994,1
16824,15,2,460.64,0
16825,38,2,775.1800000000001,0
16826,50,1,341.70000000000005,0
16828,92,2,128.5,0
16829,156,1,197.22,1
16830,38,1,325.90999999999997,0
16832,183,3,199.15,1
16833,0,4,1106.53,0
16834,227,1,413.46,1
16835,127,2,180.85000000000002,0
16836,39,2,251.87000000000003,0
16837,30,11,3170.98,0
16838,196,2,588.85,1
16839,8,34,16594.35,0
16841,36,6,1869.82,0
16842,100,3,1264.19,0
16843,42,16,10196.570000000002,0
16846,49,1,214.32000000000002,0
16847,42,1,193.44,0
16848,52,1,281.42,0
16849,186,1,124.57,1
16850,333,1,332.41,1
16851,3,3,342.45000000000005,0
16852,9,2,144.91,0
16855,23,2,328.4000000000001,0
16856,14,1,35.400000000000006,0
16858,368,1,375.69000000000005,1
16859,144,2,747.81,1
16861,59,2,173.76,0
16863,30,2,502.8,0
16866,140,3,207.74,0
16869,22,4,825.4200000000001,0
16871,21,6,2812.34,0
16872,76,3,680.02,0
16873,4,6,7123.620000000001,0
16875,66,5,2095.53,0
16877,11,6,853.7199999999999,0
16878,83,1,13.3,0
16880,30,7,1519.08,0
16881,66,1,432.0,0
16882,66,3,705.12,0
16883,186,2,276.72999999999996,1
16884,37,2,429.84000000000003,0
16885,14,3,471.51,0
16887,34,1,194.88000000000002,0
16889,194,3,1578.67,1
16891,1,5,809.7,0
16892,0,5,525.5400000000001,0
16893,366,1,145.93,1
16895,64,1,219.14000000000001,0
16897,298,2,289.78,1
16898,25,3,508.81,0
16899,7,6,1281.56,0
16900,16,3,887.1099999999999,0
16902,115,1,1706.88,0
16903,28,1,373.24,0
16904,3,16,3754.27,0
16905,4,7,3102.4300000000003,0
16906,81,4,579.7700000000003,0
16907,28,5,981.65,0
16909,71,1,379.14,0
16910,3,8,1510.06,0
16912,28,11,2575.38,0
16913,289,1,113.44,1
16914,35,1,208.45999999999995,0
16915,8,6,621.6800000000001,0
16916,23,2,576.2600000000001,0
16917,276,1,391.52000000000004,1
16918,49,6,1068.8200000000002,0
16919,155,11,2596.4500000000007,0
16921,60,1,169.79000000000002,0
16923,11,19,7247.610000000001,0
16924,20,3,846.75,0
16926,370,1,230.25,1
16927,115,3,543.0500000000001,0
16928,79,17,2847.6,0
16929,3,7,1295.3899999999999,0
16930,25,3,380.54999999999995,0
16931,4,21,4604.22,0
16932,52,1,161.93999999999997,0
16933,0,2,563.23,0
16934,54,2,950.9300000000001,0
16936,25,1,262.68,0
16938,8,4,2736.38,0
16940,51,3,3049.88,0
16942,12,9,1920.5900000000001,0
16943,211,3,816.73,1
16945,21,19,4345.5,0
16947,235,1,406.48,1
16948,138,3,435.02,0
16949,3,6,1286.2700000000002,0
16950,56,3,1178.56,0
16951,134,3,1277.7500000000002,0
16952,108,2,167.60999999999999,0
16953,29,1,20.8,0
16954,0,9,2085.08,0
16955,184,4,518.67,1
16956,17,1,308.74,0
16957,238,2,416.64,1
16959,86,1,117.35,0
16960,38,3,507.05,0
16961,115,1,234.17000000000002,0
16963,186,1,110.55000000000001,1
16965,226,1,201.19,1
16966,7,7,2154.9700000000003,0
16967,188,1,319.02,1
16968,3,2,439.43,0
16969,38,3,650.4100000000001,0
16971,37,1,357.21,0
16976,266,1,251.51999999999998,1
16978,77,1,344.3299999999999,0
16979,3,6,1852.0,0
16980,254,2,1078.9600000000003,1
16982,60,1,384.06,0
16983,12,7,1931.2500000000002,0
16984,87,2,4481.35,0
16985,16,10,5464.12,0
16986,29,2,1873.2,0
16987,2,7,1625.0500000000002,0
16988,4,1,126.12,0
16989,6,6,1133.25,0
16990,218,1,179.0,1
16992,10,5,1614.3099999999997,0
16996,29,6,1456.9600000000003,0
16997,287,3,702.0,1
16998,149,4,295.0,1
16999,22,2,484.82,0
17001,0,11,3989.5699999999997,0
17002,85,3,1493.7300000000002,0
17004,45,2,1412.9400000000003,0
17006,4,4,781.7800000000001,0
17007,50,6,889.9299999999998,0
17010,17,1,195.36,0
17011,29,1,270.9,0
17014,7,3,586.3299999999999,0
17015,28,3,1842.56,0
17017,2,20,8694.26,0
17018,40,2,920.1,0
17019,10,4,1272.6100000000001,0
17022,30,1,71.0,0
17024,44,3,95.85,0
17025,60,3,357.77,0
17026,184,2,154.83,1
17027,78,6,890.2900000000001,0
17029,110,2,716.0,0
17030,63,1,146.87000000000003,0
17031,11,2,380.35,0
17033,85,3,1030.14,0
17034,15,3,745.5200000000001,0
17035,245,2,433.53,1
17037,87,1,1267.32,0
17038,29,1,112.40000000000002,0
17040,137,1,449.72999999999996,0
17041,26,3,1081.57,0
17042,2,5,1044.38,0
17043,31,4,1735.18,0
17044,24,1,948.4800000000001,0
17045,112,3,339.43999999999994,0
17046,156,1,642.0199999999999,1
17047,84,3,1100.8999999999999,0
17048,117,3,925.35,0
17049,2,9,5659.98,0
17050,95,6,3228.8399999999997,0
17051,193,1,247.14,1
17052,27,1,413.74999999999994,0
17053,130,1,498.47999999999996,0
17054,27,5,1356.3300000000002,0
17058,81,3,1179.8899999999999,0
17059,29,5,3095.04,0
17060,265,1,234.24,1
17061,73,11,5232.23,0
17062,313,4,538.37,1
17063,20,7,1461.1399999999999,0
17064,58,3,859.35,0
17068,11,21,4552.139999999999,0
17069,27,9,2709.7,0
17070,113,1,312.14,0
17071,27,9,2429.03,0
17073,17,4,1446.0900000000001,0
17075,17,4,834.1199999999999,0
17076,35,3,841.08,0
17078,35,2,378.20000000000005,0
17079,77,1,118.80000000000001,0
17080,21,2,287.62,0
17081,24,2,290.15999999999997,0
17082,32,2,2003.8500000000001,0
17083,108,3,1405.78,0
17084,34,2,2949.75,0
17085,122,5,1566.65,0
17086,6,6,2050.08,0
17088,27,4,1991.0100000000002,0
17090,3,7,2043.9500000000005,0
17091,2,9,3827.7600000000007,0
17092,49,4,1777.7800000000002,0
17094,321,1,301.99999999999994,1
17095,22,3,1324.1599999999999,0
17096,14,4,1022.1300000000001,0
17097,1,8,954.42,0
17100,17,2,971.74,0
17101,9,4,1621.73,0
17102,261,1,25.5,1
17105,158,2,665.7799999999999,1
17107,32,6,10815.43,0
17109,28,6,885.0400000000001,0
17110,164,1,163.3,1
17111,46,1,248.60999999999996,0
17114,5,8,808.62,0
17115,7,3,837.4999999999997,0
17117,287,1,116.19999999999999,1
17118,317,1,157.02,1
17119,2,2,606.91,0
17120,232,1,307.46000000000004,1
17122,118,1,138.32,0
17123,161,1,345.29999999999995,1
17124,184,1,298.89,1
17125,49,1,259.35,0
17126,151,5,1004.75,1
17128,334,1,157.08999999999997,1
17131,4,5,2463.17,0
17133,15,7,4892.240000000001,0
17134,106,2,425.0,0
17135,15,7,1139.73,0
17138,275,1,380.5,1
17139,15,12,10668.470000000001,0
17140,246,1,465.32,1
17142,238,1,578.9999999999999,1
17144,0,2,984.5699999999999,0
17146,105,3,749.7800000000001,0
17147,22,4,1714.5900000000001,0
17148,51,1,124.88,0
17152,194,3,1689.5,1
17153,23,1,213.77999999999997,0
17154,74,1,329.34,0
17155,17,2,251.69999999999993,0
17157,7,2,318.99999999999994,0
17158,31,3,1266.97,0
17159,21,3,1538.88,0
17160,30,6,3518.03,0
17162,28,10,1715.46,0
17163,21,2,293.1,0
17164,32,7,2467.3499999999995,0
17165,283,1,158.68,1
17166,38,2,206.33999999999997,0
17169,57,2,835.7800000000002,0
17171,288,1,224.91,1
17172,78,1,317.76,0
17173,4,8,3766.5999999999995,0
17174,217,1,59.9,1
17175,43,4,1443.69,0
17176,201,1,306.13,1
17179,177,3,711.79,1
17180,55,4,796.03,0
17181,56,2,239.91999999999996,0
17183,7,6,3347.3099999999995,0
17186,46,2,144.0,0
17187,226,1,203.95,1
17188,10,7,2474.23,0
17189,105,2,384.40000000000003,0
17190,58,2,444.74,0
17191,27,7,2095.13,0
17193,35,7,1699.2999999999997,0
17194,273,2,262.62,1
17197,29,1,1013.01,0
17198,23,3,692.22,0
17201,53,1,342.63,0
17203,35,6,3563.8499999999995,0
17204,174,4,1564.56,1
17205,53,1,384.08,0
17206,52,1,204.24,0
17211,26,8,2317.2200000000003,0
17212,252,1,226.85,1
17213,39,7,2781.2300000000005,0
17214,59,6,1069.1200000000001,0
17217,233,1,113.49999999999999,1
17218,3,10,1960.7199999999998,0
17219,31,1,114.23,0
17220,23,14,3198.25,0
17221,6,2,335.13000000000005,0
17222,64,1,354.15,0
17223,309,2,426.79,1
17226,308,1,393.48999999999995,1
17227,18,6,939.3199999999999,0
17228,15,8,1906.0900000000001,0
17229,95,2,318.76000000000005,0
17230,263,8,3638.41,1
17231,11,10,3174.32,0
17232,2,2,421.52,0
17233,34,1,190.88,0
17234,182,1,149.89,1
17235,24,2,550.0600000000002,0
17236,12,6,916.1300000000001,0
17237,10,2,314.69,0
17238,2,17,3744.65,0
17239,312,1,382.50000000000006,1
17242,107,2,1135.04,0
17243,0,26,8676.849999999999,0
17244,52,1,954.9,0
17245,204,1,171.45000000000002,1
17247,14,1,282.19,0
17248,119,1,318.65000000000003,0
17250,3,2,384.52,0
17251,362,1,283.28,1
17252,116,2,353.85999999999996,0
17253,17,1,178.26,0
17254,4,2,272.44,0
17255,40,2,298.41,0
17256,106,2,240.0,0
17259,147,2,603.37,1
17262,51,5,1253.3600000000001,0
17263,207,1,63.440000000000005,1
17265,138,2,562.9000000000002,0
17266,1,3,310.64,0
17267,126,2,317.61999999999995,0
17268,107,4,763.64,0
17272,41,4,2148.6300000000006,0
17274,34,1,111.98000000000002,0
17277,227,2,1065.3500000000001,1
17278,240,1,246.04000000000002,1
17279,57,1,187.82999999999998,0
17282,129,3,1703.4100000000003,0
17284,59,6,1652.58,0
17286,21,1,153.92000000000002,0
17287,25,7,1064.1100000000001,0
17288,8,7,1419.73,0
17289,31,3,944.4100000000001,0
17290,3,2,525.24,0
17291,307,1,550.8000000000001,1
17293,7,9,1875.1100000000001,0
17295,28,3,556.95,0
17297,16,1,131.78,0
17298,100,2,498.42,0
17299,11,4,669.1099999999999,0
17301,20,1,197.63000000000002,0
17302,14,5,1135.63,0
17303,360,1,250.03999999999996,1
17306,10,19,8631.310000000001,0
17309,94,1,82.75,0
17311,77,2,1384.85,0
17312,138,3,644.3,0
17313,30,1,2328.84,0
17314,24,8,2527.92,0
17315,1,38,6292.26,0
17317,45,3,2600.34,0
17320,99,3,1200.6200000000001,0
17321,7,2,700.8599999999999,0
17323,14,7,921.0699999999999,0
17324,17,4,990.2299999999999,0
17325,279,1,96.8,1
17329,13,2,523.11,0
17330,22,2,363.9,0
17331,123,1,175.2,0
17333,85,1,494.25,0
17334,301,2,307.02000000000004,1
17337,150,4,2027.87,1
17338,16,8,6643.93,0
17339,93,2,243.35999999999999,0
17340,29,11,12353.29,0
17341,156,3,781.3599999999999,1
17343,354,1,193.64,1
17344,45,1,160.57000000000002,0
17345,14,4,537.7400000000001,0
17346,3,15,2676.56,0
17347,85,1,228.96,0
17348,14,5,1159.52,0
17349,178,1,110.75,1
17350,7,4,1286.0700000000002,0
17351,35,3,587.15,0
17353,128,2,1740.0,0
17354,50,1,1393.06,0
17356,311,1,178.21999999999997,1
17357,23,2,388.13999999999993,0
17358,302,2,365.84999999999997,1
17359,10,1,127.85999999999999,0
17360,16,3,585.7900000000001,0
17361,48,3,488.20000000000005,0
17362,238,2,312.22999999999996,1
17364,0,11,4481.18,0
17365,12,8,4801.5599999999995,0
17367,237,1,168.39999999999998,1
17368,22,8,1912.6700000000003,0
17370,72,4,446.17999999999995,0
17371,16,3,423.88999999999993,0
17372,40,8,1342.68,0
17373,39,4,646.9200000000001,0
17374,218,2,495.7699999999999,1
17375,198,3,400.09999999999997,1
17376,70,2,203.2,0
17377,23,20,4100.92,0
17379,10,1,404.66,0
17381,8,29,20275.61,0
17382,64,1,65.4,0
17383,3,1,199.29,0
17384,18,2,336.4,0
17385,14,1,261.11,0
17386,7,6,2686.4200000000005,0
17387,19,2,784.1099999999999,0
17388,77,4,1259.5600000000002,0
17389,0,34,31833.68,0
17391,163,2,508.8,1
17392,306,2,457.90999999999997,1
17394,218,1,203.86999999999995,1
17396,38,8,7330.8,0
17397,21,2,696.4100000000001,0
17398,114,3,653.38,0
17400,125,5,2129.96,0
17402,4,13,2633.8499999999995,0
17403,35,1,281.62,0
17404,3,15,31906.819999999996,0
17405,0,3,1031.41,0
17406,332,3,2200.42,1
17408,162,1,32.65,1
17409,184,2,771.8499999999999,1
17410,15,5,1214.72,0
17411,11,3,778.9399999999999,0
17412,2,7,1258.0600000000002,0
17414,43,2,778.0,0
17415,79,1,507.8399999999999,0
17416,29,7,6893.42,0
17418,41,2,463.46,0
17419,10,12,4226.57,0
17420,49,3,598.83,0
17422,15,6,1979.3700000000001,0
17423,45,2,698.41,0
17425,18,2,759.1700000000001,0
17426,7,6,5037.26,0
17427,71,1,100.8,0
17428,0,28,17256.85,0
17429,127,3,524.9200000000001,0
17430,32,2,265.76000000000005,0
17431,312,1,403.3,1
